"ï»¿""Plot Title: 20155861""",,,,,,,,
#,"Date Time, GMT-06:00","Temp, Â°C (LGR S/N: 20155861, SEN S/N: 20155861)",Coupler Detached (LGR S/N: 20155861),Coupler Attached (LGR S/N: 20155861),Host Connected (LGR S/N: 20155861),Stopped (LGR S/N: 20155861),End Of File (LGR S/N: 20155861),
4447,2/7/2018 1:59,0.024,,,,,,
4448,2/7/2018 2:59,0.051,,,,,,
4449,2/7/2018 3:59,0.024,,,,,,
4450,2/7/2018 4:59,0.024,,,,,,
4451,2/7/2018 5:59,0.024,,,,,,
4452,2/7/2018 6:59,0.024,,,,,,
4453,2/7/2018 7:59,0.024,,,,,,
4454,2/7/2018 8:59,0.024,,,,,,
4455,2/7/2018 9:59,0.024,,,,,,
4456,2/7/2018 10:59,0.024,,,,,,
4457,2/7/2018 11:59,0.024,,,,,,
4458,2/7/2018 12:59,0.024,,,,,,
4459,2/7/2018 13:59,0.024,,,,,,
4460,2/7/2018 14:59,0.024,,,,,,
4461,2/7/2018 15:59,0.024,,,,,,
4462,2/7/2018 16:59,0.024,,,,,,
4463,2/7/2018 17:59,0.024,,,,,,
4464,2/7/2018 18:59,0.024,,,,,,
4465,2/7/2018 19:59,0.024,,,,,,
4466,2/7/2018 20:59,0.024,,,,,,
4467,2/7/2018 21:59,0.024,,,,,,
4468,2/7/2018 22:59,0.024,,,,,,
4469,2/7/2018 23:59,0.024,,,,,,
4470,2/8/2018 0:59,0.024,,,,,,
4471,2/8/2018 1:59,0.024,,,,,,
4472,2/8/2018 2:59,0.024,,,,,,
4473,2/8/2018 3:59,0.024,,,,,,
4474,2/8/2018 4:59,0.024,,,,,,
4475,2/8/2018 5:59,0.024,,,,,,
4476,2/8/2018 6:59,0.024,,,,,,
4477,2/8/2018 7:59,0.024,,,,,,
4478,2/8/2018 8:59,0.024,,,,,,
4479,2/8/2018 9:59,0.024,,,,,,
4480,2/8/2018 10:59,0.024,,,,,,
4481,2/8/2018 11:59,0.024,,,,,,
4482,2/8/2018 12:59,0.024,,,,,,
4483,2/8/2018 13:59,0.024,,,,,,
4484,2/8/2018 14:59,0.024,,,,,,
4485,2/8/2018 15:59,0.024,,,,,,
4486,2/8/2018 16:59,0.024,,,,,,
4487,2/8/2018 17:59,0.024,,,,,,
4488,2/8/2018 18:59,0.024,,,,,,
4489,2/8/2018 19:59,0.024,,,,,,
4490,2/8/2018 20:59,0.024,,,,,,
4491,2/8/2018 21:59,0.024,,,,,,
4492,2/8/2018 22:59,0.024,,,,,,
4493,2/8/2018 23:59,0.024,,,,,,
4494,2/9/2018 0:59,0.024,,,,,,
4495,2/9/2018 1:59,0.024,,,,,,
4496,2/9/2018 2:59,0.024,,,,,,
4497,2/9/2018 3:59,0.024,,,,,,
4498,2/9/2018 4:59,0.024,,,,,,
4499,2/9/2018 5:59,0.024,,,,,,
4500,2/9/2018 6:59,0.024,,,,,,
4501,2/9/2018 7:59,0.024,,,,,,
4502,2/9/2018 8:59,0.024,,,,,,
4503,2/9/2018 9:59,0.024,,,,,,
4504,2/9/2018 10:59,0.024,,,,,,
4505,2/9/2018 11:59,0.024,,,,,,
4506,2/9/2018 12:59,0.024,,,,,,
4507,2/9/2018 13:59,0.024,,,,,,
4508,2/9/2018 14:59,0.024,,,,,,
4509,2/9/2018 15:59,0.051,,,,,,
4510,2/9/2018 16:59,0.024,,,,,,
4511,2/9/2018 17:59,0.024,,,,,,
4512,2/9/2018 18:59,0.024,,,,,,
4513,2/9/2018 19:59,0.024,,,,,,
4514,2/9/2018 20:59,0.024,,,,,,
4515,2/9/2018 21:59,0.024,,,,,,
4516,2/9/2018 22:59,0.024,,,,,,
4517,2/9/2018 23:59,0.024,,,,,,
4518,2/10/2018 0:59,0.024,,,,,,
4519,2/10/2018 1:59,0.024,,,,,,
4520,2/10/2018 2:59,0.024,,,,,,
4521,2/10/2018 3:59,0.024,,,,,,
4522,2/10/2018 4:59,0.024,,,,,,
4523,2/10/2018 5:59,0.024,,,,,,
4524,2/10/2018 6:59,0.024,,,,,,
4525,2/10/2018 7:59,0.024,,,,,,
4526,2/10/2018 8:59,0.024,,,,,,
4527,2/10/2018 9:59,0.024,,,,,,
4528,2/10/2018 10:59,0.024,,,,,,
4529,2/10/2018 11:59,0.024,,,,,,
4530,2/10/2018 12:59,0.024,,,,,,
4531,2/10/2018 13:59,0.024,,,,,,
4532,2/10/2018 14:59,0.024,,,,,,
4533,2/10/2018 15:59,0.024,,,,,,
4534,2/10/2018 16:59,0.024,,,,,,
4535,2/10/2018 17:59,0.024,,,,,,
4536,2/10/2018 18:59,0.024,,,,,,
4537,2/10/2018 19:59,0.024,,,,,,
4538,2/10/2018 20:59,0.024,,,,,,
4539,2/10/2018 21:59,0.024,,,,,,
4540,2/10/2018 22:59,0.024,,,,,,
4541,2/10/2018 23:59,0.024,,,,,,
4542,2/11/2018 0:59,0.024,,,,,,
4543,2/11/2018 1:59,0.024,,,,,,
4544,2/11/2018 2:59,0.024,,,,,,
4545,2/11/2018 3:59,0.024,,,,,,
4546,2/11/2018 4:59,0.024,,,,,,
4547,2/11/2018 5:59,0.024,,,,,,
4548,2/11/2018 6:59,0.024,,,,,,
4549,2/11/2018 7:59,0.024,,,,,,
4550,2/11/2018 8:59,0.024,,,,,,
4551,2/11/2018 9:59,0.024,,,,,,
4552,2/11/2018 10:59,0.024,,,,,,
4553,2/11/2018 11:59,0.024,,,,,,
4554,2/11/2018 12:59,0.024,,,,,,
4555,2/11/2018 13:59,0.024,,,,,,
4556,2/11/2018 14:59,0.024,,,,,,
4557,2/11/2018 15:59,0.024,,,,,,
4558,2/11/2018 16:59,0.024,,,,,,
4559,2/11/2018 17:59,0.024,,,,,,
4560,2/11/2018 18:59,0.024,,,,,,
4561,2/11/2018 19:59,0.024,,,,,,
4562,2/11/2018 20:59,0.024,,,,,,
4563,2/11/2018 21:59,0.024,,,,,,
4564,2/11/2018 22:59,0.024,,,,,,
4565,2/11/2018 23:59,0.024,,,,,,
4566,2/12/2018 0:59,0.024,,,,,,
4567,2/12/2018 1:59,0.024,,,,,,
4568,2/12/2018 2:59,0.024,,,,,,
4569,2/12/2018 3:59,0.024,,,,,,
4570,2/12/2018 4:59,0.024,,,,,,
4571,2/12/2018 5:59,0.024,,,,,,
4572,2/12/2018 6:59,0.024,,,,,,
4573,2/12/2018 7:59,0.024,,,,,,
4574,2/12/2018 8:59,0.024,,,,,,
4575,2/12/2018 9:59,0.024,,,,,,
4576,2/12/2018 10:59,0.024,,,,,,
4577,2/12/2018 11:59,0.024,,,,,,
4578,2/12/2018 12:59,0.024,,,,,,
4579,2/12/2018 13:59,0.024,,,,,,
4580,2/12/2018 14:59,0.024,,,,,,
4581,2/12/2018 15:59,0.024,,,,,,
4582,2/12/2018 16:59,0.024,,,,,,
4583,2/12/2018 17:59,0.024,,,,,,
4584,2/12/2018 18:59,0.024,,,,,,
4585,2/12/2018 19:59,0.024,,,,,,
4586,2/12/2018 20:59,0.024,,,,,,
4587,2/12/2018 21:59,0.024,,,,,,
4588,2/12/2018 22:59,0.024,,,,,,
4589,2/12/2018 23:59,0.024,,,,,,
4590,2/13/2018 0:59,0.024,,,,,,
4591,2/13/2018 1:59,0.024,,,,,,
4592,2/13/2018 2:59,0.024,,,,,,
4593,2/13/2018 3:59,0.024,,,,,,
4594,2/13/2018 4:59,0.024,,,,,,
4595,2/13/2018 5:59,0.024,,,,,,
4596,2/13/2018 6:59,0.024,,,,,,
4597,2/13/2018 7:59,0.024,,,,,,
4598,2/13/2018 8:59,0.024,,,,,,
4599,2/13/2018 9:59,0.024,,,,,,
4600,2/13/2018 10:59,0.024,,,,,,
4601,2/13/2018 11:59,0.024,,,,,,
4602,2/13/2018 12:59,0.024,,,,,,
4603,2/13/2018 13:59,0.024,,,,,,
4604,2/13/2018 14:59,0.024,,,,,,
4605,2/13/2018 15:59,0.024,,,,,,
4606,2/13/2018 16:59,0.024,,,,,,
4607,2/13/2018 17:59,0.024,,,,,,
4608,2/13/2018 18:59,0.024,,,,,,
4609,2/13/2018 19:59,0.024,,,,,,
4610,2/13/2018 20:59,0.024,,,,,,
4611,2/13/2018 21:59,0.024,,,,,,
4612,2/13/2018 22:59,0.024,,,,,,
4613,2/13/2018 23:59,0.024,,,,,,
4614,2/14/2018 0:59,0.024,,,,,,
4615,2/14/2018 1:59,0.024,,,,,,
4616,2/14/2018 2:59,0.024,,,,,,
4617,2/14/2018 3:59,0.024,,,,,,
4618,2/14/2018 4:59,0.024,,,,,,
4619,2/14/2018 5:59,0.024,,,,,,
4620,2/14/2018 6:59,0.024,,,,,,
4621,2/14/2018 7:59,0.024,,,,,,
4622,2/14/2018 8:59,0.024,,,,,,
4623,2/14/2018 9:59,0.024,,,,,,
4624,2/14/2018 10:59,0.024,,,,,,
4625,2/14/2018 11:59,0.024,,,,,,
4626,2/14/2018 12:59,0.024,,,,,,
4627,2/14/2018 13:59,0.024,,,,,,
4628,2/14/2018 14:59,0.024,,,,,,
4629,2/14/2018 15:59,0.024,,,,,,
4630,2/14/2018 16:59,0.024,,,,,,
4631,2/14/2018 17:59,0.024,,,,,,
4632,2/14/2018 18:59,0.024,,,,,,
4633,2/14/2018 19:59,0.024,,,,,,
4634,2/14/2018 20:59,0.024,,,,,,
4635,2/14/2018 21:59,0.024,,,,,,
4636,2/14/2018 22:59,0.024,,,,,,
4637,2/14/2018 23:59,0.024,,,,,,
4638,2/15/2018 0:59,0.024,,,,,,
4639,2/15/2018 1:59,0.024,,,,,,
4640,2/15/2018 2:59,0.024,,,,,,
4641,2/15/2018 3:59,0.024,,,,,,
4642,2/15/2018 4:59,0.024,,,,,,
4643,2/15/2018 5:59,0.024,,,,,,
4644,2/15/2018 6:59,0.024,,,,,,
4645,2/15/2018 7:59,0.024,,,,,,
4646,2/15/2018 8:59,0.024,,,,,,
4647,2/15/2018 9:59,0.024,,,,,,
4648,2/15/2018 10:59,0.024,,,,,,
4649,2/15/2018 11:59,0.024,,,,,,
4650,2/15/2018 12:59,0.024,,,,,,
4651,2/15/2018 13:59,0.024,,,,,,
4652,2/15/2018 14:59,0.024,,,,,,
4653,2/15/2018 15:59,0.024,,,,,,
4654,2/15/2018 16:59,0.024,,,,,,
4655,2/15/2018 17:59,0.024,,,,,,
4656,2/15/2018 18:59,0.024,,,,,,
4657,2/15/2018 19:59,0.024,,,,,,
4658,2/15/2018 20:59,0.024,,,,,,
4659,2/15/2018 21:59,0.024,,,,,,
4660,2/15/2018 22:59,0.024,,,,,,
4661,2/15/2018 23:59,0.024,,,,,,
4662,2/16/2018 0:59,0.024,,,,,,
4663,2/16/2018 1:59,0.024,,,,,,
4664,2/16/2018 2:59,0.024,,,,,,
4665,2/16/2018 3:59,0.024,,,,,,
4666,2/16/2018 4:59,0.024,,,,,,
4667,2/16/2018 5:59,0.024,,,,,,
4668,2/16/2018 6:59,0.024,,,,,,
4669,2/16/2018 7:59,0.024,,,,,,
4670,2/16/2018 8:59,0.024,,,,,,
4671,2/16/2018 9:59,0.024,,,,,,
4672,2/16/2018 10:59,0.024,,,,,,
4673,2/16/2018 11:59,0.024,,,,,,
4674,2/16/2018 12:59,0.024,,,,,,
4675,2/16/2018 13:59,0.024,,,,,,
4676,2/16/2018 14:59,0.024,,,,,,
4677,2/16/2018 15:59,0.024,,,,,,
4678,2/16/2018 16:59,0.024,,,,,,
4679,2/16/2018 17:59,0.024,,,,,,
4680,2/16/2018 18:59,0.024,,,,,,
4681,2/16/2018 19:59,0.024,,,,,,
4682,2/16/2018 20:59,0.024,,,,,,
4683,2/16/2018 21:59,0.024,,,,,,
4684,2/16/2018 22:59,0.024,,,,,,
4685,2/16/2018 23:59,0.024,,,,,,
4686,2/17/2018 0:59,0.024,,,,,,
4687,2/17/2018 1:59,0.024,,,,,,
4688,2/17/2018 2:59,0.024,,,,,,
4689,2/17/2018 3:59,0.024,,,,,,
4690,2/17/2018 4:59,0.024,,,,,,
4691,2/17/2018 5:59,0.024,,,,,,
4692,2/17/2018 6:59,0.024,,,,,,
4693,2/17/2018 7:59,0.024,,,,,,
4694,2/17/2018 8:59,0.024,,,,,,
4695,2/17/2018 9:59,0.024,,,,,,
4696,2/17/2018 10:59,0.024,,,,,,
4697,2/17/2018 11:59,0.024,,,,,,
4698,2/17/2018 12:59,0.024,,,,,,
4699,2/17/2018 13:59,0.024,,,,,,
4700,2/17/2018 14:59,0.024,,,,,,
4701,2/17/2018 15:59,0.024,,,,,,
4702,2/17/2018 16:59,0.024,,,,,,
4703,2/17/2018 17:59,0.024,,,,,,
4704,2/17/2018 18:59,0.024,,,,,,
4705,2/17/2018 19:59,0.024,,,,,,
4706,2/17/2018 20:59,0.024,,,,,,
4707,2/17/2018 21:59,0.024,,,,,,
4708,2/17/2018 22:59,0.024,,,,,,
4709,2/17/2018 23:59,0.024,,,,,,
4710,2/18/2018 0:59,0.024,,,,,,
4711,2/18/2018 1:59,0.024,,,,,,
4712,2/18/2018 2:59,0.024,,,,,,
4713,2/18/2018 3:59,0.024,,,,,,
4714,2/18/2018 4:59,0.024,,,,,,
4715,2/18/2018 5:59,0.024,,,,,,
4716,2/18/2018 6:59,0.024,,,,,,
4717,2/18/2018 7:59,0.024,,,,,,
4718,2/18/2018 8:59,0.024,,,,,,
4719,2/18/2018 9:59,0.024,,,,,,
4720,2/18/2018 10:59,0.024,,,,,,
4721,2/18/2018 11:59,0.024,,,,,,
4722,2/18/2018 12:59,0.024,,,,,,
4723,2/18/2018 13:59,0.024,,,,,,
4724,2/18/2018 14:59,0.024,,,,,,
4725,2/18/2018 15:59,0.024,,,,,,
4726,2/18/2018 16:59,0.024,,,,,,
4727,2/18/2018 17:59,0.024,,,,,,
4728,2/18/2018 18:59,0.024,,,,,,
4729,2/18/2018 19:59,0.024,,,,,,
4730,2/18/2018 20:59,0.024,,,,,,
4731,2/18/2018 21:59,0.024,,,,,,
4732,2/18/2018 22:59,0.024,,,,,,
4733,2/18/2018 23:59,0.024,,,,,,
4734,2/19/2018 0:59,0.024,,,,,,
4735,2/19/2018 1:59,0.024,,,,,,
4736,2/19/2018 2:59,0.024,,,,,,
4737,2/19/2018 3:59,0.024,,,,,,
4738,2/19/2018 4:59,0.024,,,,,,
4739,2/19/2018 5:59,0.024,,,,,,
4740,2/19/2018 6:59,0.024,,,,,,
4741,2/19/2018 7:59,0.024,,,,,,
4742,2/19/2018 8:59,0.024,,,,,,
4743,2/19/2018 9:59,0.024,,,,,,
4744,2/19/2018 10:59,0.024,,,,,,
4745,2/19/2018 11:59,0.024,,,,,,
4746,2/19/2018 12:59,0.024,,,,,,
4747,2/19/2018 13:59,0.024,,,,,,
4748,2/19/2018 14:59,0.024,,,,,,
4749,2/19/2018 15:59,0.024,,,,,,
4750,2/19/2018 16:59,0.024,,,,,,
4751,2/19/2018 17:59,0.024,,,,,,
4752,2/19/2018 18:59,0.024,,,,,,
4753,2/19/2018 19:59,0.024,,,,,,
4754,2/19/2018 20:59,0.024,,,,,,
4755,2/19/2018 21:59,0.024,,,,,,
4756,2/19/2018 22:59,-0.004,,,,,,
4757,2/19/2018 23:59,-0.004,,,,,,
4758,2/20/2018 0:59,-0.004,,,,,,
4759,2/20/2018 1:59,-0.004,,,,,,
4760,2/20/2018 2:59,-0.004,,,,,,
4761,2/20/2018 3:59,-0.004,,,,,,
4762,2/20/2018 4:59,-0.004,,,,,,
4763,2/20/2018 5:59,-0.004,,,,,,
4764,2/20/2018 6:59,-0.004,,,,,,
4765,2/20/2018 7:59,-0.004,,,,,,
4766,2/20/2018 8:59,-0.004,,,,,,
4767,2/20/2018 9:59,-0.004,,,,,,
4768,2/20/2018 10:59,-0.004,,,,,,
4769,2/20/2018 11:59,-0.004,,,,,,
4770,2/20/2018 12:59,-0.004,,,,,,
4771,2/20/2018 13:59,-0.004,,,,,,
4772,2/20/2018 14:59,-0.004,,,,,,
4773,2/20/2018 15:59,-0.004,,,,,,
4774,2/20/2018 16:59,-0.004,,,,,,
4775,2/20/2018 17:59,-0.004,,,,,,
4776,2/20/2018 18:59,-0.004,,,,,,
4777,2/20/2018 19:59,-0.004,,,,,,
4778,2/20/2018 20:59,-0.004,,,,,,
4779,2/20/2018 21:59,-0.004,,,,,,
4780,2/20/2018 22:59,-0.004,,,,,,
4781,2/20/2018 23:59,-0.004,,,,,,
4782,2/21/2018 0:59,-0.004,,,,,,
4783,2/21/2018 1:59,-0.004,,,,,,
4784,2/21/2018 2:59,-0.004,,,,,,
4785,2/21/2018 3:59,-0.004,,,,,,
4786,2/21/2018 4:59,-0.004,,,,,,
4787,2/21/2018 5:59,-0.004,,,,,,
4788,2/21/2018 6:59,-0.004,,,,,,
4789,2/21/2018 7:59,-0.004,,,,,,
4790,2/21/2018 8:59,-0.004,,,,,,
4791,2/21/2018 9:59,-0.004,,,,,,
4792,2/21/2018 10:59,-0.004,,,,,,
4793,2/21/2018 11:59,-0.004,,,,,,
4794,2/21/2018 12:59,-0.004,,,,,,
4795,2/21/2018 13:59,-0.004,,,,,,
4796,2/21/2018 14:59,-0.004,,,,,,
4797,2/21/2018 15:59,-0.004,,,,,,
4798,2/21/2018 16:59,-0.004,,,,,,
4799,2/21/2018 17:59,-0.004,,,,,,
4800,2/21/2018 18:59,-0.004,,,,,,
4801,2/21/2018 19:59,-0.004,,,,,,
4802,2/21/2018 20:59,-0.004,,,,,,
4803,2/21/2018 21:59,-0.004,,,,,,
4804,2/21/2018 22:59,-0.004,,,,,,
4805,2/21/2018 23:59,-0.004,,,,,,
4806,2/22/2018 0:59,-0.004,,,,,,
4807,2/22/2018 1:59,-0.004,,,,,,
4808,2/22/2018 2:59,-0.004,,,,,,
4809,2/22/2018 3:59,-0.004,,,,,,
4810,2/22/2018 4:59,-0.004,,,,,,
4811,2/22/2018 5:59,-0.032,,,,,,
4812,2/22/2018 6:59,-0.032,,,,,,
4813,2/22/2018 7:59,-0.032,,,,,,
4814,2/22/2018 8:59,-0.032,,,,,,
4815,2/22/2018 9:59,-0.032,,,,,,
4816,2/22/2018 10:59,-0.06,,,,,,
4817,2/22/2018 11:59,-0.06,,,,,,
4818,2/22/2018 12:59,-0.06,,,,,,
4819,2/22/2018 13:59,-0.06,,,,,,
4820,2/22/2018 14:59,-0.06,,,,,,
4821,2/22/2018 15:59,-0.06,,,,,,
4822,2/22/2018 16:59,-0.06,,,,,,
4823,2/22/2018 17:59,-0.06,,,,,,
4824,2/22/2018 18:59,-0.06,,,,,,
4825,2/22/2018 19:59,-0.06,,,,,,
4826,2/22/2018 20:59,-0.06,,,,,,
4827,2/22/2018 21:59,-0.06,,,,,,
4828,2/22/2018 22:59,-0.06,,,,,,
4829,2/22/2018 23:59,-0.06,,,,,,
4830,2/23/2018 0:59,-0.06,,,,,,
4831,2/23/2018 1:59,-0.06,,,,,,
4832,2/23/2018 2:59,-0.06,,,,,,
4833,2/23/2018 3:59,-0.06,,,,,,
4834,2/23/2018 4:59,-0.06,,,,,,
4835,2/23/2018 5:59,-0.06,,,,,,
4836,2/23/2018 6:59,-0.06,,,,,,
4837,2/23/2018 7:59,-0.06,,,,,,
4838,2/23/2018 8:59,-0.06,,,,,,
4839,2/23/2018 9:59,-0.06,,,,,,
4840,2/23/2018 10:59,-0.06,,,,,,
4841,2/23/2018 11:59,-0.06,,,,,,
4842,2/23/2018 12:59,-0.06,,,,,,
4843,2/23/2018 13:59,-0.06,,,,,,
4844,2/23/2018 14:59,-0.06,,,,,,
4845,2/23/2018 15:59,-0.06,,,,,,
4846,2/23/2018 16:59,-0.06,,,,,,
4847,2/23/2018 17:59,-0.06,,,,,,
4848,2/23/2018 18:59,-0.06,,,,,,
4849,2/23/2018 19:59,-0.06,,,,,,
4850,2/23/2018 20:59,-0.06,,,,,,
4851,2/23/2018 21:59,-0.06,,,,,,
4852,2/23/2018 22:59,-0.06,,,,,,
4853,2/23/2018 23:59,-0.06,,,,,,
4854,2/24/2018 0:59,-0.06,,,,,,
4855,2/24/2018 1:59,-0.06,,,,,,
4856,2/24/2018 2:59,-0.032,,,,,,
4857,2/24/2018 3:59,-0.032,,,,,,
4858,2/24/2018 4:59,-0.032,,,,,,
4859,2/24/2018 5:59,-0.032,,,,,,
4860,2/24/2018 6:59,-0.032,,,,,,
4861,2/24/2018 7:59,-0.032,,,,,,
4862,2/24/2018 8:59,-0.032,,,,,,
4863,2/24/2018 9:59,-0.032,,,,,,
4864,2/24/2018 10:59,-0.032,,,,,,
4865,2/24/2018 11:59,-0.032,,,,,,
4866,2/24/2018 12:59,-0.032,,,,,,
4867,2/24/2018 13:59,-0.032,,,,,,
4868,2/24/2018 14:59,-0.032,,,,,,
4869,2/24/2018 15:59,-0.032,,,,,,
4870,2/24/2018 16:59,-0.032,,,,,,
4871,2/24/2018 17:59,-0.032,,,,,,
4872,2/24/2018 18:59,-0.032,,,,,,
4873,2/24/2018 19:59,-0.032,,,,,,
4874,2/24/2018 20:59,-0.032,,,,,,
4875,2/24/2018 21:59,-0.032,,,,,,
4876,2/24/2018 22:59,-0.032,,,,,,
4877,2/24/2018 23:59,-0.032,,,,,,
4878,2/25/2018 0:59,-0.032,,,,,,
4879,2/25/2018 1:59,-0.032,,,,,,
4880,2/25/2018 2:59,-0.032,,,,,,
4881,2/25/2018 3:59,-0.032,,,,,,
4882,2/25/2018 4:59,-0.032,,,,,,
4883,2/25/2018 5:59,-0.032,,,,,,
4884,2/25/2018 6:59,-0.032,,,,,,
4885,2/25/2018 7:59,-0.032,,,,,,
4886,2/25/2018 8:59,-0.032,,,,,,
4887,2/25/2018 9:59,-0.032,,,,,,
4888,2/25/2018 10:59,-0.032,,,,,,
4889,2/25/2018 11:59,-0.032,,,,,,
4890,2/25/2018 12:59,-0.032,,,,,,
4891,2/25/2018 13:59,-0.032,,,,,,
4892,2/25/2018 14:59,-0.032,,,,,,
4893,2/25/2018 15:59,-0.032,,,,,,
4894,2/25/2018 16:59,-0.032,,,,,,
4895,2/25/2018 17:59,-0.032,,,,,,
4896,2/25/2018 18:59,-0.032,,,,,,
4897,2/25/2018 19:59,-0.032,,,,,,
4898,2/25/2018 20:59,-0.032,,,,,,
4899,2/25/2018 21:59,-0.032,,,,,,
4900,2/25/2018 22:59,-0.032,,,,,,
4901,2/25/2018 23:59,-0.032,,,,,,
4902,2/26/2018 0:59,-0.032,,,,,,
4903,2/26/2018 1:59,-0.032,,,,,,
4904,2/26/2018 2:59,-0.032,,,,,,
4905,2/26/2018 3:59,-0.032,,,,,,
4906,2/26/2018 4:59,-0.032,,,,,,
4907,2/26/2018 5:59,-0.032,,,,,,
4908,2/26/2018 6:59,-0.032,,,,,,
4909,2/26/2018 7:59,-0.032,,,,,,
4910,2/26/2018 8:59,-0.032,,,,,,
4911,2/26/2018 9:59,-0.032,,,,,,
4912,2/26/2018 10:59,-0.032,,,,,,
4913,2/26/2018 11:59,-0.032,,,,,,
4914,2/26/2018 12:59,-0.032,,,,,,
4915,2/26/2018 13:59,-0.032,,,,,,
4916,2/26/2018 14:59,-0.032,,,,,,
4917,2/26/2018 15:59,-0.032,,,,,,
4918,2/26/2018 16:59,-0.032,,,,,,
4919,2/26/2018 17:59,-0.032,,,,,,
4920,2/26/2018 18:59,-0.032,,,,,,
4921,2/26/2018 19:59,-0.032,,,,,,
4922,2/26/2018 20:59,-0.032,,,,,,
4923,2/26/2018 21:59,-0.032,,,,,,
4924,2/26/2018 22:59,-0.032,,,,,,
4925,2/26/2018 23:59,-0.032,,,,,,
4926,2/27/2018 0:59,-0.032,,,,,,
4927,2/27/2018 1:59,-0.032,,,,,,
4928,2/27/2018 2:59,-0.032,,,,,,
4929,2/27/2018 3:59,-0.032,,,,,,
4930,2/27/2018 4:59,-0.032,,,,,,
4931,2/27/2018 5:59,-0.032,,,,,,
4932,2/27/2018 6:59,-0.032,,,,,,
4933,2/27/2018 7:59,-0.032,,,,,,
4934,2/27/2018 8:59,-0.032,,,,,,
4935,2/27/2018 9:59,-0.032,,,,,,
4936,2/27/2018 10:59,-0.032,,,,,,
4937,2/27/2018 11:59,-0.032,,,,,,
4938,2/27/2018 12:59,-0.032,,,,,,
4939,2/27/2018 13:59,-0.032,,,,,,
4940,2/27/2018 14:59,-0.032,,,,,,
4941,2/27/2018 15:59,-0.032,,,,,,
4942,2/27/2018 16:59,-0.032,,,,,,
4943,2/27/2018 17:59,-0.032,,,,,,
4944,2/27/2018 18:59,-0.032,,,,,,
4945,2/27/2018 19:59,-0.032,,,,,,
4946,2/27/2018 20:59,-0.032,,,,,,
4947,2/27/2018 21:59,-0.032,,,,,,
4948,2/27/2018 22:59,-0.032,,,,,,
4949,2/27/2018 23:59,-0.032,,,,,,
4950,2/28/2018 0:59,-0.032,,,,,,
4951,2/28/2018 1:59,-0.032,,,,,,
4952,2/28/2018 2:59,-0.032,,,,,,
4953,2/28/2018 3:59,-0.032,,,,,,
4954,2/28/2018 4:59,-0.032,,,,,,
4955,2/28/2018 5:59,-0.032,,,,,,
4956,2/28/2018 6:59,-0.032,,,,,,
4957,2/28/2018 7:59,-0.032,,,,,,
4958,2/28/2018 8:59,-0.032,,,,,,
4959,2/28/2018 9:59,-0.032,,,,,,
4960,2/28/2018 10:59,-0.032,,,,,,
4961,2/28/2018 11:59,-0.032,,,,,,
4962,2/28/2018 12:59,-0.032,,,,,,
4963,2/28/2018 13:59,-0.032,,,,,,
4964,2/28/2018 14:59,-0.032,,,,,,
4965,2/28/2018 15:59,-0.032,,,,,,
4966,2/28/2018 16:59,-0.032,,,,,,
4967,2/28/2018 17:59,-0.032,,,,,,
4968,2/28/2018 18:59,-0.032,,,,,,
4969,2/28/2018 19:59,-0.032,,,,,,
4970,2/28/2018 20:59,-0.032,,,,,,
4971,2/28/2018 21:59,-0.032,,,,,,
4972,2/28/2018 22:59,-0.032,,,,,,
4973,2/28/2018 23:59,-0.032,,,,,,
4974,3/1/2018 0:59,-0.032,,,,,,
4975,3/1/2018 1:59,-0.032,,,,,,
4976,3/1/2018 2:59,-0.032,,,,,,
4977,3/1/2018 3:59,-0.032,,,,,,
4978,3/1/2018 4:59,-0.032,,,,,,
4979,3/1/2018 5:59,-0.032,,,,,,
4980,3/1/2018 6:59,-0.032,,,,,,
4981,3/1/2018 7:59,-0.032,,,,,,
4982,3/1/2018 8:59,-0.032,,,,,,
4983,3/1/2018 9:59,-0.032,,,,,,
4984,3/1/2018 10:59,-0.032,,,,,,
4985,3/1/2018 11:59,-0.032,,,,,,
4986,3/1/2018 12:59,-0.032,,,,,,
4987,3/1/2018 13:59,-0.032,,,,,,
4988,3/1/2018 14:59,-0.032,,,,,,
4989,3/1/2018 15:59,-0.032,,,,,,
4990,3/1/2018 16:59,-0.032,,,,,,
4991,3/1/2018 17:59,-0.032,,,,,,
4992,3/1/2018 18:59,-0.032,,,,,,
4993,3/1/2018 19:59,-0.032,,,,,,
4994,3/1/2018 20:59,-0.032,,,,,,
4995,3/1/2018 21:59,-0.032,,,,,,
4996,3/1/2018 22:59,-0.032,,,,,,
4997,3/1/2018 23:59,-0.032,,,,,,
4998,3/2/2018 0:59,-0.032,,,,,,
4999,3/2/2018 1:59,-0.032,,,,,,
5000,3/2/2018 2:59,-0.032,,,,,,
5001,3/2/2018 3:59,-0.032,,,,,,
5002,3/2/2018 4:59,-0.032,,,,,,
5003,3/2/2018 5:59,-0.032,,,,,,
5004,3/2/2018 6:59,-0.032,,,,,,
5005,3/2/2018 7:59,-0.032,,,,,,
5006,3/2/2018 8:59,-0.032,,,,,,
5007,3/2/2018 9:59,-0.032,,,,,,
5008,3/2/2018 10:59,-0.032,,,,,,
5009,3/2/2018 11:59,-0.032,,,,,,
5010,3/2/2018 12:59,-0.032,,,,,,
5011,3/2/2018 13:59,-0.032,,,,,,
